"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006302","double-strand break repair",318,0.460678082054236,2.20209614386108,4.17285466983674e-15,1.02371526795847e-12,8.64937678243666e-13,3313,"tags=33%, list=17%, signal=27%","SKP2/CHEK1/DEK/FOXM1/ANKLE1/MCM7/RAD51AP1/FANCB/RAD54L/PLK1/MSH2/TRIP13/RNF8/MCM5/MCM6/AUNIP/MCM3/CHEK2/CGAS/CDC45/MCM4/TENT4A/BLM/CDC7/PELI1/CDCA5/XRCC2/DCLRE1C/RFWD3/MMS22L/POLQ/KDM1A/RAD51/DNA2/MCM2/GEN1/DCLRE1B/FEN1/RNF138/PARPBP/HMGA2/CSNK2A2/SMC6/VPS72/ACTL6A/DDX11/RAD54B/MDC1/RHNO1/GINS4/SEM1/PML/FANCD2/PSMD14/TONSL/HMGB2/BRCA2/FIGNL1/HELLS/BRME1/FBH1/DPF3/RNF168/TOPBP1/APLF/ASF1A/H2AX/SMARCA4/MRGBP/RUVBL1/RECQL4/RAD51B/PRKDC/HMCES/XRCC6/MEIOC/MAD2L2/RPA1/SMARCB1/MCM8/HTATSF1/HSF1/UBQLN4/UBE2V2/UHRF1/RMI2/KDM4D/ZGRF1/EME1/KMT5A/SFPQ/SENP3/FH/PPP4R3B/PRMT1/DDX1/NABP1/ACTB/RAD21/ING3/ESCO2/BRD7/CYREN/ACTR2"
"GO:0051052","regulation of DNA metabolic process",472,0.406837079691043,2.00731452458882,3.55762733495593e-14,7.39127748038258e-12,6.24489502426384e-12,3790,"tags=31%, list=20%, signal=26%","SKP2/RFC4/GTPBP4/CHEK1/DEK/FOXM1/CDC25A/DKC1/ANKLE1/TICRR/AURKB/DSCC1/MCM7/RAD51AP1/FANCB/TAF5/PLK1/MSH2/PIF1/DBF4/RNF8/MCM5/MCM6/AUNIP/CCNA2/MCM3/USP1/CGAS/FAF1/FBXO5/MCM4/BLM/CDC7/PELI1/TFDP1/DNAJC2/NPM2/CDT1/CEBPG/EGFR/SF3B3/SMG5/CCT6A/RFC2/CCT4/POLQ/MSH6/KDM1A/RAD51/KPNA2/DNA2/CCT5/MCM2/CDK1/CHRAC1/ANKRD1/PARPBP/RFC3/HMGA2/TCP1/GMNN/SMC6/VPS72/IL27RA/WRNIP1/ACTL6A/SUV39H1/DDX11/ENY2/E2F8/PCNA/MDC1/METTL4/PML/CACYBP/NEK2/UCHL5/FIGNL1/TIPIN/E2F7/ATAD5/FBH1/DPF3/CDK2/DFFB/SSBP1/S100A11/RNF168/TNF/APLF/CCT3/H2AX/TAF5L/SMARCA4/MRGBP/RUVBL1/CCT8/HNRNPD/PRKDC/HMCES/CDC6/MAD2L2/MYC/SUPT7L/SMARCB1/DFFA/CCT7/HSF1/POLH/VEGFA/PINX1/UBQLN4/UBE2V2/RMI2/KDM4D/NAT10/GNL3L/ORC3/KMT5A/SENP3/FH/PPP4R3B/PRMT1/ACTB/POLE3/PRKCQ/TFRC/DHX36/RFC5/ING3/CD40/ESCO2/BRD7/TAF2/CYREN/ACTR2/EHMT2/LMNA/NSD2/TMEM161A/C1QBP/OBI1/SRC/HTR2A/TRRAP/SUPT3H/SF3B5"
"GO:0051783","regulation of nuclear division",131,0.566077408768368,2.43990913494024,2.04138252477174e-13,3.72706960962113e-11,3.14900347361918e-11,2161,"tags=39%, list=11%, signal=35%","HORMAD1/CDCA8/CDC20/CDCA2/TTK/NDC80/CHEK1/HASPIN/AURKB/RAD51AP1/PLK1/BUB1/TRIP13/SKA1/FBXO5/SKA3/BIRC5/DLGAP5/UBE2C/SPDL1/INCENP/NPM2/MTBP/CENPF/TGFA/BORA/AURKA/MAD2L1/MKI67/RCC1/NUF2/GPR3/BUB1B/GEN1/CCNB1/SPC24/CALR/KNL1/IL1A/ZWILCH/ESPL1/NEK2/SPHK1/ZW10/SPC25/TNF/NUP62/ZWINT/CDC25C/MAD2L2/KIF20B"
"GO:0140013","meiotic nuclear division",166,0.526305459037681,2.35635258872632,3.24064779002851e-13,5.74261851027111e-11,4.85194201627798e-11,3432,"tags=42%, list=18%, signal=34%","HORMAD1/CCNE1/CDC20/TTK/NDC80/ANKLE1/FANCA/RAD51AP1/RAD54L/PLK1/CCNB2/TRIP13/SKA1/MASTL/NCAPH/FBXO5/SGO1/SKA3/PTTG1/INCENP/ASPM/CDC25B/KIF18A/NPM2/CCNA1/KLHDC3/AURKA/CKS2/NUF2/RAD51/GPR3/MAEL/ACTR3/CCNB1IP1/DCAF13/RAD54B/CALR/KNL1/FANCD2/STAG3/ESPL1/NDC1/BRCA2/FIGNL1/BRME1/MYBL1/BAG6/SMC4/ZWINT/RAD51B/MEIOC/CYP26B1/HFM1/CCNE2/NCAPH2/HSF1/SMC2/TOP2A/EME1/SYCE1L/TDRD12/FBXO43/LIF/RAD21/ACTR2/SUN1/SIRT2/EHMT2/BRIP1"
"GO:0007088","regulation of mitotic nuclear division",112,0.588116156321357,2.48706668985463,8.85313688859076e-13,1.40368815141472e-10,1.18597700812257e-10,2161,"tags=41%, list=11%, signal=37%","CDCA8/CDC20/CDCA2/TTK/NDC80/CHEK1/HASPIN/AURKB/PLK1/BUB1/TRIP13/SKA1/FBXO5/SKA3/BIRC5/DLGAP5/UBE2C/SPDL1/INCENP/MTBP/CENPF/TGFA/BORA/AURKA/MAD2L1/MKI67/RCC1/NUF2/BUB1B/GEN1/CCNB1/SPC24/KNL1/IL1A/ZWILCH/ESPL1/NEK2/SPHK1/ZW10/SPC25/TNF/NUP62/ZWINT/CDC25C/MAD2L2/KIF20B"
"GO:0050000","chromosome localization",119,0.558260137312429,2.38823919699266,6.94482678078536e-12,8.04665026042919e-10,6.79861990118987e-10,3667,"tags=45%, list=19%, signal=37%","CDCA8/TTK/NDC80/KIF2C/AURKB/SKA1/KIFC1/FAM83D/SGO1/SKA3/EML4/BIRC5/PSRC1/DLGAP5/SPDL1/INCENP/KIF18A/KNSTRN/KIF14/CDT1/CENPF/RCC2/SEH1L/CENPE/NUF2/CDK1/CCNB1/ACTR3/TTL/SPC24/SPAG5/KNL1/ZWILCH/CHMP4C/NEK2/ZW10/SPC25/RACGAP1/NUP62/ZWINT/ECT2/DSN1/MEIOC/PINX1/CENPQ/KNTC1/MAPRE1/NDEL1/ACTR2/SUN1/SIRT2/LMNA/RRS1/CHMP1A"
"GO:0033044","regulation of chromosome organization",236,0.456726126883474,2.1156503245091,3.20513444849442e-11,3.11466694389982e-09,2.63158407350068e-09,3515,"tags=36%, list=18%, signal=29%","CDCA8/CDC20/NCAPD2/TTK/NDC80/DKC1/HASPIN/AURKB/PLK1/BUB1/TRIP13/PIF1/SKA1/NCAPH/FBXO5/SKA3/BIRC5/NCAPG/DLGAP5/UBE2C/SPDL1/INCENP/CENPF/NCAPG2/SMG5/CCT6A/MAD2L1/CCT4/CENPE/NUF2/CCT5/CDK1/BUB1B/GEN1/FEN1/CCNB1/TCP1/SMC6/SPC24/ACTL6A/DDX11/TACC3/KNL1/PML/ZWILCH/ESPL1/NEK2/ZW10/SPC25/UCHL5/DPF3/CDK2/SMC4/CCT3/SMARCA4/RUVBL1/NCAPD3/CCT8/ZWINT/HNRNPD/CDC6/MAD2L2/MYC/NCAPH2/SMARCB1/CCT7/PINX1/SMC2/RMI2/NAT10/KNTC1/GNL3L/SFPQ/CENPV/ACTB/PRKCQ/DHX36/RAD21/BAZ1B/BRD7/PSMG2/ANAPC1/LMNA/USP44"
"GO:0060285","cilium-dependent cell motility",174,-0.462946117284588,-2.2963212061721,3.81596062937134e-11,3.59236918624411e-09,3.03519500059865e-09,3570,"tags=45%, list=19%, signal=37%","EFHB/CFAP126/CCDC146/CATSPER2/CATSPERE/CFAP157/TEKT5/BBS1/CFAP221/BBS2/CFAP65/TSSK4/CFAP119/CFAP144/CELF3/TEKT4/ZMYND12/CFAP52/CATSPER3/DRC1/HOATZ/NEURL1/CCDC39/ARMC3/SLC9C1/UBE2B/SPAG8/CFAP276/DNAH6/DYNC2H1/DNAI3/TEKT2/TEKT1/ODAD3/KIF9/RSPH4A/TLE6/CFAP141/DRC2/PIERCE2/TTC21A/TAC1/DNAH9/SORD/DNAI1/CFAP45/CFAP44/CFAP53/EFHC1/CFAP77/SPAG6/CCDC159/TTC12/DNAAF11/KIAA0319L/RIBC1/CFAP210/LZTFL1/TTLL9/TMEM232/CCDC40/CFAP43/IQUB/CFAP90/EFCAB6/CFAP46/ROPN1L/DNAH7/DNAH5/CFAP69/SPEF2/BBS4/PIERCE1/CFAP57/ATP1A4/BBOF1/LRRC46/CFAP61/DNALI1"
"GO:0001578","microtubule bundle formation",125,-0.507011308861836,-2.37107954167247,6.6369865996025e-11,5.88056533273603e-09,4.96849337394391e-09,3191,"tags=44%, list=17%, signal=37%","AAAS/BBS2/CFAP65/TPPP/ZMYND12/ODAD1/CCDC88C/FOXJ1/DRC1/TPPP3/HOATZ/NEURL1/CCDC39/JHY/UBE2B/CPLANE2/DNAAF4/DNAI3/TEKT2/ODAD3/RSPH4A/SPAG17/DNAI4/DRC2/ODAD4/PIERCE2/CFAP91/LRGUK/DNAI1/CFAP44/SPAG6/STK36/TTC12/DNAAF11/NUMA1/RP1/TOGARAM1/CCDC40/CFAP43/DNAAF8/CFAP46/DNAAF3/DNAH7/DNAH5/CFAP69/SPEF2/RSPH1/DNAL1/DNAAF1/PIERCE1/SPEF1/CFAP57/BBOF1/LRRC46/ZMYND10"
"GO:0006403","RNA localization",193,0.479727511187729,2.18017704635817,9.30951076684547e-11,7.89997216482309e-09,6.67469148531722e-09,4879,"tags=49%, list=26%, signal=37%","YBX1/IGF2BP2/IGF2BP3/XPO5/DKC1/NUP93/MAGOH/NOP58/SMG5/CCT6A/PNPT1/ALYREF/SEH1L/CCT4/UPF3B/THOC5/CCT5/MAGOHB/NUP205/DDX39A/TCP1/UPF2/NUTF2/FBL/XPOT/ENY2/NUP160/SEM1/SRSF3/SSB/DDX19A/NSUN2/NDC1/IGF2BP1/KHSRP/XPO1/RAN/SEC13/NUP155/CCT3/NUP85/NUP62/RUVBL1/CCT8/SLBP/NXT1/CKAP5/SRSF7/CCT7/HSF1/POLDIP3/AGFG1/QKI/IWS1/BICD1/NXT2/NUP88/NUP153/MX2/NUP37/LRPPRC/NUP54/FMR1/BICD2/PCID2/DHX36/NUP50/RBM8A/MRPL18/ZC3H11B/AHCTF1/KHDRBS1/HNRNPAB/ZNHIT6/DDX19B/PPP1R21/NUP35/NOP10/NCBP2/SRSF1/RANBP17/NUP107/THOC3/NOL6/NCBP1/FXR1/THOC7/DHX9/NUP188/THOC1/NUP210/FYTTD1/POM121C/EIF4A3/HNRNPA2B1"
"GO:0006397","mRNA processing",472,0.375548111135468,1.85293626317591,9.45314214256041e-11,7.9104418623509e-09,6.6835373393892e-09,5209,"tags=39%, list=27%, signal=29%","SRSF12/YBX1/RBM17/SRPK1/RRP1B/MAGOH/KHDRBS3/TENT4A/WDR77/SF3A3/PUS7/RBM28/RBM38/MTPAP/PHF5A/SNRPA1/SF3B3/PNPT1/LSM2/SYNCRIP/PPARGC1A/ALYREF/RPUSD3/UPF3B/SF3B6/CPSF3/LSM6/THOC5/SNRPG/IVNS1ABP/SNRPD1/USP39/MAGOHB/PRPF38A/TXNL4B/KIN/PSIP1/ZPR1/CCNB1/DDX39A/SCNM1/USP49/TRA2B/PABPC1/NCL/DCPS/ILF3/RBM15/TTF2/SRSF3/PPIL1/SNRPC/PCBP4/PRPF18/TGS1/NSUN2/KHSRP/JMJD6/BUD13/TBRG4/CSTF3/CELF4/SMNDC1/CDC5L/TRMT6/SNRPA/PRPF3/PPP1R8/RNGTT/ISY1/DAZAP1/STRAP/PUF60/CLP1/DHX38/AFF2/CPSF4L/SLBP/NONO/HTATSF1/HNRNPLL/SRSF2/HNRNPA3/PPIH/GEMIN4/SRSF7/CPSF4/CWC22/HSF1/WTAP/QKI/IWS1/ESRP1/PLRG1/SSU72/HNRNPUL2/PUS1/TSEN15/CRIPT/BUD31/SFPQ/HNRNPUL1/DHX16/DDX1/PRDX6/FMR1/TRMT10C/HNRNPH3/SRSF4/ELAVL4/SNRPF/GCFC2/DHX36/CWC15/RBM7/RBM8A/RALY/WDR33/PPIE/PAXBP1/NUDT21/THUMPD2/LSM4/TARDBP/KHDRBS1/SF3B4/ESS2/PTBP2/C1QBP/GEMIN2/SF3B5/PAPOLG/SNU13/TXNL4A/ZNF473/SNRNP40/DBR1/ADARB1/CPSF1/NCBP2/EFTUD2/HNRNPL/SRSF1/TRMT61A/RBMX2/FIP1L1/BARD1/TCERG1/PQBP1/SRSF10/THOC3/BCAS2/LSM7/GEMIN6/NCBP1/RBM48/SNRPB2/SNRPD2/SNRPD3/PRPF40A/SRRM1/THOC7/TIA1/DHX9/THOC1/LSM10/RNMT/ZRANB2/U2AF1L4/EIF4A3/SNRPB/HNRNPA2B1/NPM1/SNRPE/ZC3H3/RBMX/PTBP1/DDX20/HABP4/GPATCH1/RBM14/RBM42/HNRNPR/MBNL1/RSRC1"
"GO:0099111","microtubule-based transport",227,-0.41387492634922,-2.11199084927705,4.4004579531176e-10,3.31409489594169e-08,2.80008087648378e-08,3039,"tags=35%, list=16%, signal=30%","HTT/TRIM58/RABL2B/IFT122/ACTR10/ARMCX3/CCDC88C/MAP1A/AP3B1/DRC1/DYNC1I2/BICDL1/CCDC39/JHY/IFT43/FUZ/IFT22/INTU/MAK/PCM1/DYNC2I1/LCA5/PURA/DNAAF4/RPGR/KIF3B/DYNC2H1/ODAD3/TRAK2/GJA1/RSPH4A/DYNC2LI1/TRAK1/SPAG17/ODAD4/KIFBP/CLN3/AP3S2/TTC21A/DNAH9/SPA17/IFT70B/DNAI1/TRAF3IP1/KIF3A/ARL3/CFAP45/ATG16L1/IFT70A/CFAP53/SPAG6/NHERF1/KATNIP/SPG11/STK36/IFT46/DNAAF11/LCA5L/KIF5C/IFT88/NME5/CCDC40/MREG/IFT140/FYCO1/CFAP43/WDR19/RAB17/ROPN1L/DNAAF3/KIF16B/DNAH5/SYBU/RAB27B/SPEF2/DNAAF1/BORCS7/NEK10/MAPT"
"GO:0051028","mRNA transport",128,0.525153825355337,2.25967788647933,4.89984991522197e-10,3.60019460234297e-08,3.04180669961662e-08,4961,"tags=54%, list=26%, signal=40%","IGF2BP2/IGF2BP3/NUP93/MAGOH/SMG5/ALYREF/SEH1L/UPF3B/THOC5/MAGOHB/NUP205/DDX39A/UPF2/NUTF2/ENY2/NUP160/SEM1/SRSF3/DDX19A/NSUN2/NDC1/IGF2BP1/KHSRP/XPO1/SEC13/NUP155/NUP85/NUP62/SLBP/NXT1/SRSF7/HSF1/POLDIP3/AGFG1/QKI/IWS1/NXT2/NUP88/NUP153/MX2/NUP37/LRPPRC/NUP54/FMR1/BICD2/PCID2/NUP50/RBM8A/ZC3H11B/AHCTF1/DDX19B/NUP35/NCBP2/SRSF1/RANBP17/NUP107/THOC3/NCBP1/FXR1/THOC7/DHX9/NUP188/THOC1/NUP210/FYTTD1/POM121C/EIF4A3/HNRNPA2B1/ZC3H3"
"GO:0006275","regulation of DNA replication",115,0.512564243196843,2.16726752991184,1.62775646626207e-08,1.00073803155398e-06,8.45524196653425e-07,2141,"tags=32%, list=11%, signal=29%","GTPBP4/CDC25A/TICRR/DSCC1/MCM7/DBF4/MCM5/MCM6/CCNA2/MCM3/FAF1/FBXO5/MCM4/CDC7/NPM2/CDT1/EGFR/DNA2/MCM2/CDK1/CHRAC1/GMNN/WRNIP1/ACTL6A/E2F8/PCNA/METTL4/CACYBP/UCHL5/TIPIN/E2F7/ATAD5/CDK2/SSBP1/S100A11/RUVBL1/CDC6"
"GO:0008544","epidermis development",320,0.387538512224724,1.84899771591268,1.84448102237484e-08,1.10029684750578e-06,9.29641503304295e-07,4039,"tags=36%, list=21%, signal=29%","FOXC1/YBX1/KRT16/CDKN2A/PLOD1/STMN1/KRT83/EZH2/FERMT1/FABP5/PAX6/TGM1/GAL/HDAC2/CDH3/KRT86/KRT79/KRT6B/TFDP1/NOTCH1/PLOD3/KLK5/TMC1/PKP1/EGFR/PPARA/SMO/LGR5/BNC1/KLK7/KRT81/KRT6C/CERS3/ST14/WNT10A/EXT1/FOXQ1/CLDN1/SFN/ELOVL1/SPINK5/GJB5/SCEL/PPARD/MET/LSR/TGM5/EPHA2/TMEM132E/KRT6A/STARD7/KRT5/LHX2/ANXA1/NSUN2/GATA6/KRT17/KRTDAP/SOSTDC1/EDAR/TRIM16/SNAI1/SOS1/ZNF750/TNF/ATP2C1/KRT14/GRHL1/IVL/SRF/USH1C/CYP26B1/SOX9/HPSE/PTCH1/FOXI3/OPN3/MAFG/ESRP1/CASP14/LAMC2/SLC39A2/GRHL3/TMEM79/GNAS/LAMB3/CLIC4/FAM3C/TFAP2C/ROCK2/MACROH2A2/DKK1/VANGL2/ETV4/BCR/EXTL3/ZBED2/NAB1/APCDD1/KRT75/HEY2/NOM1/BCL11B/ALX4/SCRIB/ERRFI1/CD109/CALML5/ERCC3/KLK14/NSDHL/CASP3/MAP2K1/WNT10B"
"GO:0006858","extracellular transport",51,-0.63233144442088,-2.46671020671866,2.29731874607794e-08,1.34381994612811e-06,1.13539432355983e-06,3243,"tags=61%, list=17%, signal=51%","ARRDC1/CFAP221/TSG101/CCDC88C/DRC1/CCDC39/JHY/DNAAF4/ODAD3/RSPH4A/SPAG17/ODAD4/DNAH9/SPA17/DNAI1/CFAP45/CFAP53/SPAG6/NHERF1/KATNIP/STK36/DNAAF11/NME5/CCDC40/CFAP43/ROPN1L/DNAAF3/DNAH5/SPEF2/DNAAF1/NEK10"
"GO:0043588","skin development",258,0.396922807764269,1.85710074481215,1.21696976258729e-07,6.66567529053493e-06,5.63183327451879e-06,4224,"tags=38%, list=22%, signal=30%","FOXC1/KRT16/CDKN2A/STMN1/KRT83/EZH2/FERMT1/PAX6/TGM1/GAL/HDAC2/CDH3/KRT86/KRT79/KRT6B/NOTCH1/KLK5/PKP1/EGFR/SMO/LGR5/KRT81/RYR1/KRT6C/CERS3/ST14/WNT10A/EXT1/FOXQ1/CLDN1/SFN/ELOVL1/SPINK5/SCEL/MET/LSR/EPHA2/KRT6A/STARD7/KRT5/LHX2/TNFSF13B/ANXA1/NSUN2/GATA6/KRT17/SOSTDC1/EDAR/TRIM16/SNAI1/ITGA6/SOS1/ZNF750/TNF/KRT14/RIPK4/GRHL1/IVL/SRF/CYP26B1/SOX9/HPSE/FOXI3/OPN3/CASP14/ITGB4/SLC39A2/GRHL3/TMEM79/GNAS/CLIC4/TFAP2C/ROCK2/MACROH2A2/DKK1/VANGL2/ETV4/BCR/EXTL3/ZBED2/APCDD1/KRT75/NOM1/BCL11B/SLITRK5/ALX4/ERRFI1/CD109/MYD88/ASPRV1/NSDHL/CASP3/MAP2K1/WNT10B/FZD6/KRT4/KRT7"
"GO:0006913","nucleocytoplasmic transport",331,0.373960406491682,1.78882253482726,1.27740279737933e-07,6.87174272697365e-06,5.80593978207374e-06,4930,"tags=40%, list=26%, signal=30%","CDKN2A/XPO5/E2F3/ANKLE1/NUP93/FERMT1/MAGOH/RANBP1/NOTCH1/DESI1/LTV1/SIX3/SMO/SMG5/ALYREF/SEH1L/THOC5/KPNA2/CDK1/MAGOHB/TERT/PPP3R1/NUP205/ANP32B/ZPR1/DDX39A/UPF2/MMP12/AKIRIN2/ELAVL1/NUTF2/SFN/ANGPT1/ZIC1/XPOT/ENY2/NUP160/CALR/KPNA4/SEM1/PML/SRSF3/SSB/DDX19A/NSUN2/NDC1/IPO5/XPO1/PHB2/CCHCR1/RAN/SEC13/NUP155/NUP85/NUP62/PTPN14/ECT2/TNPO3/NXT1/FGF9/POLDIP3/IFNG/AGFG1/IWS1/RANGAP1/NXT2/PRICKLE1/NUP88/PAQR3/FLNA/NUP153/TXN/MX2/NUP37/NUP54/IPO13/SMURF1/FMR1/CWH43/PCID2/FRAT2/NUP50/RBM8A/CSE1L/HIKESHI/SUMO1/MALT1/ZC3H11B/TARDBP/AHCTF1/PTTG1IP/LMNA/KHDRBS1/TNPO2/POLA2/XPO6/RAB23/KPNA3/DDX19B/MAPK14/NUP35/NCBP2/IPO9/STK3/RANBP17/NUP107/BARD1/THOC3/EI24/NOL6/LSG1/NCBP1/SIRT7/TRAF3IP2/THOC7/DHX9/NUP188/PPP1CC/HEATR3/ANKRD54/XPO7/THOC1/NUP210/FYTTD1/EIF6/POM121C/CFL1/EIF4A3/HNRNPA2B1/EMD/NPM1"
"GO:0044839","cell cycle G2/M phase transition",156,0.452645952141497,2.00304455392898,1.64830138042003e-07,8.78850957259351e-06,7.42541730387634e-06,2408,"tags=29%, list=13%, signal=26%","SKP2/CDC20/ORC1/NDC80/GTPBP4/CHEK1/FOXM1/CDC25A/MELK/TICRR/AURKB/DONSON/PLK1/CCNB2/CCNA2/CHEK2/MASTL/FBXO5/CLSPN/BLM/CDC7/BIRC5/CCNY/CDC25B/CDK6/KIF14/CENPF/RCC2/AURKA/NAE1/CDK1/CCNB1/NES/CCNQ/CHMP4C/ATAD5/CDK2/TOPBP1/MIIP/CDC25C/RAD51B/USH1C/AVEN/CDC6/CDK4/PINX1"
"GO:0022618","protein-RNA complex assembly",195,0.42124223261157,1.92040076679739,2.01135827726685e-07,1.03576355731049e-05,8.75117285547684e-06,5540,"tags=45%, list=29%, signal=32%","SRSF12/SRPK1/DKC1/WDR77/SF3A3/PHF5A/AGO2/SNRPA1/SF3B3/RPF2/LSM2/SF3B6/BOP1/BRIX1/SNRPG/SNRPD1/USP39/PSIP1/EIF3B/EIF2S2/MRTO4/SNRPC/PRPF18/TGS1/ABT1/BUD13/CELF4/EIF3E/PRPF3/ISY1/RUVBL1/STRAP/PUF60/PRKDC/CLP1/DDX28/HTATSF1/GEMIN4/NOP2/NOPCHAP1/RPS19/RRP7A/DDX1/MDN1/AGO1/HSP90AB1/SNRPF/GCFC2/EIF3K/LSM4/SF3B4/NUFIP1/PTBP2/RRS1/GEMIN2/ZNHIT6/SF3B5/SNU13/TXNL4A/EIF3D/SRSF1/RBMX2/RPL5/HSP90AB3P/SRSF10/GEMIN6/RPL38/NCBP1/SNRPB2/EIF3M/SNRPD2/SNRPD3/DHX9/AGO4/EIF6/RPSA/SNRPB/RPS6/SNRPE/DDX20/PWP2/EIF4H/EIF3I/SART1/ATR/SF3B2/KHDC4"
"GO:0042073","intraciliary transport",48,-0.600188041118685,-2.30103768487751,3.0098715958542e-07,1.5112063637518e-05,1.27681921382026e-05,2963,"tags=50%, list=16%, signal=42%","RABL2B/IFT122/IFT43/FUZ/IFT22/INTU/MAK/PCM1/DYNC2I1/LCA5/RPGR/KIF3B/DYNC2H1/DYNC2LI1/TTC21A/IFT70B/TRAF3IP1/ARL3/IFT70A/IFT46/LCA5L/IFT88/IFT140/WDR19"
"GO:0071826","protein-RNA complex organization",204,0.41284636115821,1.88935384311389,3.72512029677406e-07,1.82470323480193e-05,1.54169291871625e-05,5540,"tags=44%, list=29%, signal=32%","SRSF12/SRPK1/DKC1/WDR77/SF3A3/PHF5A/AGO2/SNRPA1/SF3B3/RPF2/LSM2/SF3B6/BOP1/BRIX1/SNRPG/SNRPD1/USP39/PSIP1/EIF3B/EIF2S2/MRTO4/SNRPC/PRPF18/TGS1/ABT1/BUD13/CELF4/EIF3E/PRPF3/ISY1/RUVBL1/STRAP/PUF60/PRKDC/CLP1/DDX28/HTATSF1/GEMIN4/NOP2/NOPCHAP1/RPS19/RRP7A/DDX1/MDN1/AGO1/HSP90AB1/SNRPF/GCFC2/ZFAND1/EIF3K/LSM4/SF3B4/NUFIP1/PTBP2/RRS1/GEMIN2/ZNHIT6/SF3B5/SNU13/TXNL4A/EIF3D/VCP/SRSF1/RBMX2/RPL5/HSP90AB3P/SRSF10/GEMIN6/RPL38/NCBP1/SNRPB2/EIF3M/SNRPD2/SNRPD3/DHX9/AGO4/EIF6/RPSA/SNRPB/RPS6/SNRPE/DDX20/DYRK3/PWP2/EIF4H/EIF3I/SART1/ATR/SF3B2/KHDC4"
"GO:0006997","nucleus organization",146,0.456704578764242,1.99390133512397,4.55174540238774e-07,2.21163435882146e-05,1.86861127045392e-05,5131,"tags=48%, list=27%, signal=35%","CDKN2A/CHEK1/LPIN1/SRPK1/CDC25A/NUP93/SERBP1/UBXN2A/PLK1/RNF8/PSME4/TMEM201/LMNB2/TBPL1/BEND3/VRK1/SEH1L/RCC1/CDK1/NUP205/ZPR1/PRKCA/LMNB1/SUV39H1/PITPNB/DDX11/PML/CHMP4C/NDC1/HMGB2/NUP155/NOLC1/EMG1/TMEM170A/AFF2/SPAST/AGFG1/SUN2/TMEM43/NUP153/RPS19/FNTA/NUP54/POLR1B/SUMO1/SUN1/SIRT2/TARDBP/USP36/AHCTF1/LMNA/LEMD2/CHMP1A/BIN1/NEMP1/NUP35/NUP107/REEP4/FXR1/VPS4A/ANKLE2/SELENOF/CHMP1B/EMD/CHD5/WRAP53/DYRK3/HABP4/ETS1/BANF1"
"GO:0141188","nucleic acid catabolic process",353,0.35116590336275,1.68974900725624,7.42276018246559e-07,3.46683179064769e-05,2.92912837555313e-05,5619,"tags=42%, list=30%, signal=30%","YBX1/IGF2BP2/IGF2BP3/DKC1/SERBP1/POP1/MAGOH/TENT4A/INTS13/WDR4/RBM38/MTPAP/AGO2/PKP1/TRDMT1/SMG5/YBX3/PNPT1/LSM2/SYNCRIP/UPF3B/CNOT9/LSM6/DNA2/SUPV3L1/MAGOHB/FEN1/ZPR1/PATL1/PABPC4/E2F1/GTPBP2/TREX2/UPF2/ELAVL1/ZC3H18/PRKCA/LARP4B/PABPC1/PNRC1/DCPS/MRTO4/SSB/PCBP4/SAMD4B/RNASEH1/NSUN2/IGF2BP1/KHSRP/TBRG4/GTSF1/FBH1/VPS54/DFFB/TUT4/CHRNA7/EIF3E/PPP1R8/NANOS1/HNRNPD/MEIOC/DDX49/DFFA/HSF1/EXOSC2/QKI/INTS10/HBS1L/PNLDC1/INTS8/LRPPRC/FMR1/ROCK2/EXOSC9/AGO1/ELAVL4/EXOSC8/DHX36/IKBKE/RBM7/RBM8A/SND1/ELOC/LSM4/EXOSC4/TARDBP/C1QBP/SLFN13/VIM/EXOSC5/SLC11A1/HNRNPAB/RIDA/FASTKD1/DXO/ZCCHC7/MAPK14/MYD88/DBR1/DCAF12/CSDE1/NCBP2/SRSF1/YTHDF2/REXO4/LSM7/NCBP1/RNASE2/FXR1/TRAF3IP2/PAIP1/DHX9/EXOSC6/GTPBP1/AGO4/ISG20/BAX/CARHSP1/RBX1/CNOT10/EIF4A3/TRIR/NPM1/PLEKHN1/NME1/SMG9/RC3H2/CNOT11/RBM33/INTS7/PKP3/RNPS1/DHX34/NT5C3B/EPHA4/FAM76B/ZC3H12D/INTS1/ZCCHC17/PATL2/NSUN4/SAMD4A/TESK1/CNOT1/TRAF2/XRN1/ELAC2/MUS81"
"GO:0006406","mRNA export from nucleus",69,0.548448449220254,2.14238556490825,8.28257526621049e-07,3.8386550753014e-05,3.24328210424242e-05,4879,"tags=54%, list=26%, signal=40%","NUP93/MAGOH/SMG5/ALYREF/THOC5/MAGOHB/DDX39A/UPF2/ENY2/NUP160/SEM1/SRSF3/DDX19A/NSUN2/XPO1/NUP155/NUP85/NXT1/POLDIP3/AGFG1/IWS1/NXT2/NUP88/FMR1/PCID2/RBM8A/ZC3H11B/DDX19B/NCBP2/NUP107/THOC3/NCBP1/THOC7/THOC1/FYTTD1/EIF4A3/HNRNPA2B1"
