"gene_id","symbol","gene_type","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000005513.10","SOX8","protein_coding",558.525117021865,5.16942063733767,0.133688051584566,38.6962201203142,0,0
"ENSG00000054598.9","FOXC1","protein_coding",2256.96160103598,4.00684367926267,0.0842072496907337,47.611072041053,0,0
"ENSG00000074410.14","CA12","protein_coding",27858.8770643612,-4.60013335460174,0.0938323874125429,-49.1128660621445,0,0
"ENSG00000082175.15","PGR","protein_coding",9809.13014699787,-6.61511207362926,0.148222562701755,-44.7433384740512,0,0
"ENSG00000091831.24","ESR1","protein_coding",30899.81020803,-5.40315723884614,0.11332884005522,-50.3512503572114,0,0
"ENSG00000092068.20","SLC7A8","protein_coding",8933.47952708958,-3.02105572534663,0.0725788544543215,-41.6961574654242,0,0
"ENSG00000100219.16","XBP1","protein_coding",110504.684292613,-3.07608500786413,0.0661937163311981,-46.5424559482553,0,0
"ENSG00000107485.18","GATA3","protein_coding",34700.1173526757,-3.63989821163443,0.0843046076218733,-43.4228004487743,0,0
"ENSG00000109436.8","TBC1D9","protein_coding",27014.7799408303,-3.80121273837013,0.0801532481671147,-47.3633713400877,0,0
"ENSG00000114547.10","ROPN1B","protein_coding",441.443442514924,5.60305038928249,0.138769720843897,40.4117532184914,0,0
"ENSG00000115648.14","MLPH","protein_coding",20635.8263247114,-4.59200884954077,0.0882417927282416,-52.1159917357506,0,0
"ENSG00000120262.10","CCDC170","protein_coding",1543.252767673,-4.12251074379239,0.0865002755425529,-47.7392705079981,0,0
"ENSG00000129514.8","FOXA1","protein_coding",17103.0107911614,-4.5612824566833,0.101876097472421,-45.3651363384063,0,0
"ENSG00000134830.6","C5AR2","protein_coding",1354.44281284429,-3.61702351428641,0.0795295804522035,-45.5750986242951,0,0
"ENSG00000135069.14","PSAT1","protein_coding",1195.67587373327,4.52724358794218,0.110478972593478,41.0118766279049,0,0
"ENSG00000135912.11","TTLL4","protein_coding",2242.61508655489,2.03564112496152,0.0521727073705261,39.0545967697722,0,0
"ENSG00000139865.16","TTC6","protein_coding",994.702322675762,-5.01366961545116,0.114065423434037,-44.0381548231396,0,0
"ENSG00000143412.10","ANXA9","protein_coding",2457.32319405173,-2.88876896130783,0.0741489369594912,-39.0966695130881,0,0
"ENSG00000150667.8","FSIP1","protein_coding",1015.61319748136,-5.65788137072611,0.120708634100524,-47.0209146232105,0,0
"ENSG00000154548.9","SRSF12","protein_coding",116.072999275399,3.63079154777009,0.0822751614329957,44.1621983397586,0,0
"ENSG00000156219.17","ART3","protein_coding",618.432269513192,7.34272426142769,0.172230942216147,42.684561772776,0,0
"ENSG00000160182.3","TFF1","protein_coding",13551.9724166253,-8.59530938434521,0.201134272106529,-42.8667645951907,0,0
"ENSG00000163064.7","EN1","protein_coding",1260.76565222881,5.09268218304069,0.119734203871998,42.5629472312085,0,0
"ENSG00000163879.11","DNALI1","protein_coding",2539.50676072016,-4.04586317946043,0.0960677794670682,-42.211179499694,0,0
"ENSG00000166535.20","A2ML1","protein_coding",1149.52935772263,6.53403235300819,0.158004960703158,41.3522196377338,0,0
"ENSG00000167614.14","TTYH1","protein_coding",976.248494067832,5.20926781564485,0.129390608780506,40.2828567036966,0,0
"ENSG00000168350.8","DEGS2","protein_coding",4878.8599193145,-4.1795069143258,0.104853814634089,-39.9681953661058,0,0
"ENSG00000169083.18","AR","protein_coding",10634.384539662,-3.81482955553819,0.100426072682542,-40.1100275808612,0,0
"ENSG00000171428.15","NAT1","protein_coding",9266.31217436431,-5.8428281062218,0.121043288572137,-48.2069148336485,0,0
"ENSG00000172425.12","TTC36","protein_coding",114.858702239868,-4.48305876599127,0.11554792399459,-38.8624378723893,0,0
"ENSG00000173467.9","AGR3","protein_coding",7090.36725562258,-7.54338035025164,0.122424944882573,-61.8559755848269,0,0
"ENSG00000174607.11","UGT8","protein_coding",584.628315439089,4.86116142877336,0.123821264558618,39.2865884189619,0,0
"ENSG00000175356.14","SCUBE2","protein_coding",23317.3342590579,-5.95460550568178,0.132210873395141,-45.093190299273,0,0
"ENSG00000176532.4","PRR15","protein_coding",2214.17817151443,-4.11472722437913,0.103400086767364,-39.9064285678121,0,0
"ENSG00000178568.15","ERBB4","protein_coding",3236.27248683796,-5.13349424122014,0.126716249586316,-40.5954663591788,0,0
"ENSG00000178935.5","ZNF552","protein_coding",4021.05784624927,-3.00017331319486,0.0746355080693319,-40.2639530863077,0,0
"ENSG00000183044.12","ABAT","protein_coding",4245.61129059193,-3.66121789398125,0.0904587226265222,-40.5595850731012,0,0
"ENSG00000183888.4","SRARP","protein_coding",574.433170658703,-7.67318789842282,0.161516338267755,-47.8022456427399,0,0
"ENSG00000186868.16","MAPT","protein_coding",8273.22913621356,-4.21314643854614,0.104081623374771,-40.5902900688874,0,0
"ENSG00000187720.14","THSD4","protein_coding",8873.14619974907,-3.84481317932874,0.0890917899365158,-43.2377131395062,0,0
"ENSG00000188763.5","FZD9","protein_coding",133.565649455026,5.21964527965262,0.116694084536876,44.7760010007775,0,0
"ENSG00000203688.6","LINC02487","lncRNA",259.990636236364,7.13474997847093,0.133674503447571,53.3660240250934,0,0
"ENSG00000204434.6","POTEKP","unprocessed_pseudogene",683.932551573047,-5.93006770834361,0.154110135605361,-42.3924653073397,0,0
"ENSG00000206113.11","CFAP99","protein_coding",105.046622487719,-4.03897638151299,0.0953932902714461,-42.4483218775634,0,0
"ENSG00000213064.10","SFT2D2","protein_coding",6833.28179055817,1.88723690710135,0.0461095850741075,40.9740510176209,0,0
"ENSG00000224559.2","LINC01087","lncRNA",569.804634460254,-6.175785642104,0.177060409752764,-38.5942443555555,0,0
"ENSG00000225362.10","CT62","lncRNA",384.945015544367,-5.74053645067074,0.122401922359256,-47.1319595261726,0,0
"ENSG00000235584.3","AC008268.1","lncRNA",717.471987016862,-5.60879385600604,0.163969758568591,-43.3133259564764,0,0
"ENSG00000248360.7","LINC00504","lncRNA",885.786098189445,-4.85362696803585,0.104508309385699,-51.3569754150277,0,0
"ENSG00000253768.1","AC008663.1","lncRNA",246.859267980576,-7.74468676276696,0.195660922458201,-39.9067046740753,0,0
"ENSG00000256612.7","CYP2B7P","transcribed_unprocessed_pseudogene",8994.28444017522,-6.98227920989721,0.195431925976428,-38.571870152335,0,0
"ENSG00000259793.1","AC013726.1","lncRNA",134.595126608424,-5.38790879974211,0.131747506030402,-41.1414221711705,0,0
"ENSG00000280916.2","FOXCUT","lncRNA",307.000831157432,7.01521301016447,0.130312805475313,53.8508522977726,0,0
"ENSG00000286208.1","AC093838.1","lncRNA",621.160933584218,-6.2812324924027,0.195336765447981,-38.5804023083637,0,0
"ENSG00000286379.1","AL591845.1","lncRNA",775.306359889231,-5.38763034692997,0.133410323406858,-40.4837370533968,0,0
"ENSG00000287853.1","AL031668.2","lncRNA",199.451468033672,5.44840347356433,0.138833446577226,39.2734261816531,0,0
"ENSG00000287914.1","AL078582.2","lncRNA",284.631467965503,-5.67206759702362,0.146511720095938,-43.0788984781806,0,0
"ENSG00000232400.1","RAD17P1","processed_pseudogene",62.2535742021951,-7.43131591708116,0.201392077630883,-38.445725706903,1.97626258336499e-323,7.7667119526244e-321
"ENSG00000249661.1","TNRC18P1","processed_pseudogene",941.688051351557,-4.90839819456628,0.145409683590938,-38.3255331763125,2.30234590962021e-321,8.89367569078828e-319
"ENSG00000222014.6","RAB6C","protein_coding",129.544912105177,-4.45605101789126,0.116933553494179,-38.3144259704068,3.5276287113065e-321,1.33997026005542e-318
"ENSG00000160180.15","TFF3","protein_coding",15691.4128542118,-6.03445440483638,0.165153144750494,-38.296741699807,6.94656298052793e-321,2.59539600679449e-318
"ENSG00000146013.11","GFRA3","protein_coding",143.328730737448,5.51200478526186,0.144151200696725,38.2795930966345,1.33891790022978e-320,4.92181773533654e-318
"ENSG00000253348.1","AC008514.1","lncRNA",42.0130517443775,4.5615521892854,0.119344929180162,38.268509347725,2.04740803636613e-320,7.40674066372092e-318
"ENSG00000106541.12","AGR2","protein_coding",35325.0393912769,-5.3519299726145,0.144243122392934,-38.253352266126,3.65806204180859e-320,1.30267028005699e-317
"ENSG00000143452.16","HORMAD1","protein_coding",301.303655445522,6.76540483525666,0.177656614034437,38.1106544687862,8.53431210262919e-318,2.9923924170963e-315
"ENSG00000148468.17","FAM171A1","protein_coding",1844.17097918386,2.63563795239788,0.0692635448620849,38.0900544852408,1.87182995154094e-317,6.46376915583847e-315
"ENSG00000259459.6","LINC02568","lncRNA",824.61081418427,-5.10552258637658,0.134951586871375,-37.9857082586238,9.93615617977589e-316,3.37992441033408e-313
"ENSG00000163491.16","NEK10","protein_coding",1114.51657866281,-4.90813721839285,0.12959239851426,-37.9787768785653,1.29310557428733e-315,4.33399546228429e-313
"ENSG00000236313.1","VN1R53P","processed_pseudogene",202.136025854598,-7.0141949807424,0.18597764298795,-37.880120532886,5.46869439501453e-314,1.80633353560543e-311
"ENSG00000223813.3","AC007255.1","lncRNA",80.5143216610636,-3.77766228363826,0.10018089162552,-37.8319205864395,3.39527394083205e-313,1.10545269122149e-310
"ENSG00000204531.20","POU5F1","protein_coding",51.2638105977004,3.09972665487661,0.0820530241983158,37.8297059282416,3.69221012112619e-313,1.18519944888151e-310
"ENSG00000203760.9","CENPW","protein_coding",755.443873093927,2.85355842769272,0.0755603221495349,37.8061764901574,8.99511312097749e-313,2.84732809916941e-310
"ENSG00000248429.5","FAM198B-AS1","lncRNA",491.690470795417,-3.51382450229378,0.0937248567880351,-37.5806756147171,4.44693799852715e-309,1.38835840992373e-306
"ENSG00000259725.1","AC106738.2","lncRNA",109.782353949202,-4.62175169579712,0.123399253377865,-37.5484980218505,1.49066755189578e-308,4.59105461827793e-306
"ENSG00000186910.4","SERPINA11","protein_coding",1032.18399371557,-5.87830151742312,0.163166828976095,-37.3202564494476,7.70321938547557e-305,2.34085430685832e-302
"ENSG00000249346.7","LINC01016","lncRNA",257.795128156667,-7.3767146266043,0.199265769673023,-37.2367870298041,1.73380878385919e-303,5.1993731569651e-301
"ENSG00000102243.13","VGLL1","protein_coding",946.358068183963,6.55688549229682,0.176326825032357,37.2215276934979,3.06124628858037e-303,9.06089144974482e-301
"ENSG00000163072.16","NOSTRIN","protein_coding",1803.63359420628,-3.01763651051691,0.0815390328671466,-37.0976283838963,3.06800476231267e-301,8.96447391511128e-299
"ENSG00000163683.12","SMIM14","protein_coding",13913.8848527419,-2.0436893759405,0.0552803763585128,-37.0708242214679,8.29589492625516e-301,2.39331318056052e-298
"ENSG00000004838.14","ZMYND10","protein_coding",779.791580289835,-3.624716255747,0.0981710252767288,-37.0568234776688,1.39441366224116e-300,3.97251022201729e-298
"ENSG00000148459.16","PDSS1","protein_coding",327.062631052411,1.68798005513204,0.0456327482248317,37.0241778199784,4.67657305387876e-300,1.31584909223396e-297
"ENSG00000254231.3","AC103760.1","lncRNA",271.670626205674,-3.25627542254717,0.0884581214127277,-36.9150400468555,2.65149594108912e-298,7.36954195041001e-296
"ENSG00000198729.5","PPP1R14C","protein_coding",747.846927523506,4.74288608291419,0.128596004979712,36.9145503263799,2.6999011593404e-298,7.4136683521117e-296
"ENSG00000116176.6","TPSG1","protein_coding",222.802163732215,-6.82115472401834,0.185655826001562,-36.9111890925314,3.05683136314346e-298,8.29383852350032e-296
"ENSG00000251141.6","MRPS30-DT","lncRNA",5005.16130407701,-6.05553088847568,0.16455839120335,-36.8786438625543,1.01656382470174e-297,2.72570660338557e-295
"ENSG00000245750.10","DRAIC","lncRNA",502.824814021458,-4.36018197115336,0.118923748387677,-36.765893876877,6.47928939554219e-296,1.71708703039305e-293
"ENSG00000133069.17","TMCC2","protein_coding",330.038181610038,3.2115310372552,0.0877228997743615,36.6518630985708,4.27371898629055e-294,1.11956700478791e-291
"ENSG00000234918.1","AL157387.1","lncRNA",809.284541176064,-6.4459380511298,0.182748872345498,-36.6341689708862,8.17706080798884e-294,2.11776582812357e-291
"ENSG00000154645.14","CHODL","protein_coding",185.133409591433,4.27864615982456,0.117148844403697,36.5715897802213,8.09327429728337e-293,2.07251476976837e-290
"ENSG00000227036.8","LINC00511","lncRNA",455.996445464009,3.39619163110394,0.0930949670477448,36.5231847128513,4.75334938446815e-292,1.20370650912682e-289
"ENSG00000120254.16","MTHFD1L","protein_coding",1385.19551016932,2.16382340521907,0.0593399193111825,36.5079506666342,8.29411244171368e-292,2.07726501823183e-289
"ENSG00000065978.19","YBX1","protein_coding",20675.1834089854,1.6462383117244,0.0452626793468706,36.417485961731,2.25115200466197e-290,5.57673971067945e-288
"ENSG00000158258.16","CLSTN2","protein_coding",11848.7894346754,-4.27166989619575,0.125549519777123,-36.4152236541298,2.44461858697251e-290,5.99089271136458e-288
"ENSG00000100139.13","MICALL1","protein_coding",2705.38830183088,1.72536687390359,0.0474993578652389,36.3585338192842,1.92634764306473e-289,4.67057331203067e-287
"ENSG00000254290.1","AC124067.4","lncRNA",94.1930241879714,-4.85217563980331,0.133838968596344,-36.2790313690591,3.46481285593569e-288,8.31226839996108e-286
"ENSG00000152455.16","SUV39H2","protein_coding",688.807670567324,1.66609726580261,0.0460145522751417,36.2363023121276,1.63314260368549e-287,3.87718261256209e-285
"ENSG00000252621.1","Y_RNA","misc_RNA",165.927631987066,-7.05738372958477,0.19632262430303,-36.1742300919483,1.5480160541679e-286,3.63719937015882e-284
"ENSG00000148513.18","ANKRD30A","protein_coding",3091.62135094185,-5.662181358621,0.180791933600135,-36.1712373152896,1.72514942316372e-286,4.0120286227882e-284
"ENSG00000064787.13","BCAS1","protein_coding",2259.53967289881,-4.79588131579113,0.132799379521461,-36.15448833099,3.16283045141092e-286,7.28121907253599e-284
"ENSG00000057593.14","F7","protein_coding",500.46636037221,-2.39501144405489,0.140517219387999,-36.1137849686165,1.37821314441e-285,3.14108557742482e-283
"ENSG00000176597.12","B3GNT5","protein_coding",561.860690180516,2.94377196161632,0.0817149376785805,36.0635953293722,8.44398859892979e-285,1.90541528869514e-282
"ENSG00000006071.15","ABCC8","protein_coding",782.224902388356,-5.14487112023639,0.153707381524113,-36.0317948829859,2.65935418788244e-284,5.94209228392437e-282
"ENSG00000162482.5","AKR7A3","protein_coding",1577.49213365793,-4.89631958172418,0.136681303839455,-35.9361269614475,8.33666704467137e-283,1.84466969529228e-280
"ENSG00000105173.14","CCNE1","protein_coding",573.808064816552,3.27566577527492,0.0913773063815218,35.8902234775199,4.34008735285863e-282,9.51105104413471e-280
"ENSG00000144218.19","AFF3","protein_coding",7963.84347868135,-4.173150659255,0.116738996144514,-35.8650470582764,1.07173669631411e-281,2.32628105197094e-279
"ENSG00000183323.13","CCDC125","protein_coding",2191.38761326503,-1.72193644475236,0.048102061595703,-35.8536786937952,1.61165121986553e-281,3.4652021652788e-279
"ENSG00000130045.16","NXNL2","protein_coding",279.443574050555,-4.36601656239442,0.121991236893165,-35.8203831559724,5.31961065328082e-281,1.13307706914881e-278
"ENSG00000204385.13","SLC44A4","protein_coding",7841.97301127113,-4.22327751975236,0.118311978054044,-35.8192379643168,5.54253836592995e-281,1.16962955461027e-278
"ENSG00000249203.2","LINC02224","lncRNA",435.887338589254,-9.37511084451783,0.262791455385985,-35.7530752576698,5.92643251871846e-280,1.23916810581754e-277
"ENSG00000127663.15","KDM4B","protein_coding",9398.6114010562,-1.98946620759977,0.0558693865827243,-35.6760361682317,9.30366028619774e-279,1.9276338325703e-276
"ENSG00000197375.13","SLC22A5","protein_coding",2003.62474123614,-1.79457163503336,0.0503458022140356,-35.6636551650463,1.44744196765827e-278,2.97195044008106e-276
"ENSG00000146090.16","RASGEF1C","protein_coding",60.1648323882227,4.80891630299748,0.135088446984525,35.640808794612,3.27056170148501e-278,6.65530104808436e-276
"ENSG00000187486.5","KCNJ11","protein_coding",1085.00186362321,-3.07456549979116,0.0864790135468195,-35.6403604627706,3.32328287708959e-278,6.7027380576769e-276
"ENSG00000273472.1","AC096733.2","lncRNA",342.816327664277,-3.61177180103775,0.101735710350715,-35.5904041736588,1.97186700743805e-277,3.94217727776496e-275
"ENSG00000230393.1","AC092667.1","lncRNA",63.0687802189803,-4.86098013572983,0.136907635587071,-35.4953776895407,5.7925988294611e-276,1.14799234714998e-273
"ENSG00000238266.2","LINC00707","lncRNA",127.289571106354,6.80060243936854,0.191716522027697,35.4948117942009,5.91022241990037e-276,1.1612058549306e-273
"ENSG00000145604.17","SKP2","protein_coding",1470.63901367018,1.77463451587337,0.0501673731061305,35.411313142585,1.14356165178845e-274,2.22759945349662e-272
"ENSG00000235687.9","LINC00993","transcribed_unprocessed_pseudogene",3978.20590512715,-6.45664638459915,0.183159672319586,-35.405468158942,1.40673852657652e-274,2.71703201349198e-272
"ENSG00000186832.9","KRT16","protein_coding",5622.34340567183,5.80850770483616,0.164282842141031,35.379657268795,3.50964743379402e-274,6.72171215660499e-272
"ENSG00000164106.8","SCRG1","protein_coding",319.596724641357,5.47859444358533,0.154970129945729,35.3784005628429,3.66934101910857e-274,6.96899593054196e-272
"ENSG00000223808.1","AC044784.1","lncRNA",537.796638089414,-7.63504449122408,0.23455606745785,-35.2534191125866,3.04106820536158e-272,5.72801532796659e-270
"ENSG00000253125.1","AC055854.1","lncRNA",380.789534808808,-5.42914969434026,0.154641761803339,-35.2516085591403,3.24166366440414e-272,6.05579971929792e-270
"ENSG00000259374.2","NDUFB4P11","transcribed_processed_pseudogene",37.4972528997044,5.53140668362989,0.157265633217134,35.2222430617095,9.13093925448056e-272,1.69189623210461e-269
"ENSG00000073792.16","IGF2BP2","protein_coding",561.913469858781,3.82192183357721,0.108640469565968,35.2193553156165,1.01093339275957e-271,1.85807927051479e-269
"ENSG00000047346.12","FAM214A","protein_coding",4748.30618962403,-2.22299492939007,0.0634004170724721,-35.2172829695109,1.08753900521271e-271,1.98288811742422e-269
"ENSG00000072858.11","SIDT1","protein_coding",2237.22564105378,-3.07450115992719,0.0875892377104693,-35.1924295711078,2.61060631575874e-271,4.72208956686169e-269
"ENSG00000225449.3","RAB6C-AS1","transcribed_unprocessed_pseudogene",328.611327613597,-4.98879052750301,0.142660854997799,-35.1908437369741,2.76056560533856e-271,4.95401974104498e-269
"ENSG00000134352.20","IL6ST","protein_coding",33062.4692147283,-2.640154766726,0.0753124787930394,-35.1275692861439,2.5582584515762e-270,4.55509909139634e-268
"ENSG00000179066.8","AC020907.1","lncRNA",139.617642252716,4.72642391771007,0.134950298655235,35.0584188336206,2.90201512506888e-269,5.12711835003448e-267
"ENSG00000136457.10","CHAD","protein_coding",1614.35994701543,-4.39206942156229,0.152654935229081,-35.0542022487635,3.3647153224608e-269,5.89886360878494e-267
"ENSG00000171793.16","CTPS1","protein_coding",2286.82673634807,1.68589389194524,0.0482245820602745,35.0429822999127,4.9873583409258e-269,8.67686137007939e-267
"ENSG00000186007.10","LEMD1","protein_coding",97.2420023726327,5.72703361158641,0.163805480202813,35.0033820911968,1.99845715522965e-268,3.4505179564272e-266
"ENSG00000227038.3","GTF2IP7","transcribed_unprocessed_pseudogene",123.882395883555,-3.68111235289188,0.105716302315538,-34.9912766448475,3.05377670116439e-268,5.23297930798779e-266
"ENSG00000204248.11","COL11A2","protein_coding",517.402364338212,5.49064192603733,0.141846826126851,34.9606749129216,8.91359850985024e-268,1.50481350842961e-265
"ENSG00000230882.1","AC005077.4","processed_pseudogene",605.133695410287,-3.78299247540738,0.108694534163641,-34.9607795466622,8.88102495699996e-268,1.50481350842961e-265
"ENSG00000184599.13","TAFA3","protein_coding",102.944056900875,4.37147810748875,0.125252038913153,34.939974725201,1.83870686455041e-267,3.08132118749768e-265
"ENSG00000108932.12","SLC16A6","protein_coding",2287.60555922877,-4.21561026041141,0.121427962077135,-34.9354658810995,2.15269406415709e-267,3.58117156322659e-265
"ENSG00000255774.2","LINC02747","lncRNA",546.610131781027,-6.10157757585339,0.174685159809903,-34.9352422723285,2.16959031024288e-267,3.58312556237285e-265
"ENSG00000276644.5","DACH1","protein_coding",2217.96425819083,-4.13018224698485,0.119049850250828,-34.786712532255,3.86326906321915e-265,6.33437159854875e-263
"ENSG00000279685.2","MAPT-IT1","lncRNA",65.4842255159531,-6.37500529663494,0.184065179446826,-34.7681612461401,7.36848752782984e-265,1.19953713747693e-262
"ENSG00000108176.15","DNAJC12","protein_coding",2827.52687183919,-4.08581865788459,0.118053102568013,-34.7134840475505,4.93192557172078e-264,7.97188054646017e-262
"ENSG00000272620.2","AFAP1-AS1","lncRNA",406.847961380907,5.4437706816895,0.157259465257824,34.6601502793177,3.14136715222014e-263,5.04189427931332e-261
"ENSG00000133019.12","CHRM3","protein_coding",397.498683722164,4.17949086928119,0.12072757949037,34.6563557541093,3.58328157352205e-263,5.7109489749749e-261
"ENSG00000163975.12","MELTF","protein_coding",2513.81906530286,3.23149386671935,0.0935539538188354,34.5840637309042,4.38655249626476e-262,6.94263319044237e-260
"ENSG00000197168.13","NEK5","protein_coding",417.919970735374,-2.82863114366347,0.0821219887429741,-34.5429256248354,1.82034029987397e-261,2.86119832927087e-259
"ENSG00000224577.3","LINC01117","lncRNA",137.573025244345,-3.71373713208566,0.108660727000641,-34.4652859097247,2.65799932371843e-260,4.14920976622375e-258
"ENSG00000134690.11","CDCA8","protein_coding",1398.1012423597,2.22661354075675,0.0647633625126431,34.4230758906905,1.13894403583278e-259,1.76582813065747e-257
"ENSG00000089101.19","CFAP61","protein_coding",110.468383874679,-3.27264251185224,0.095420625222951,-34.4193125761424,1.29660392038308e-259,1.99668242901695e-257
"ENSG00000286010.1","AC108925.1","lncRNA",42.7580953948015,4.58308387956812,0.133428871695563,34.3964093467197,2.85326550784463e-259,4.36434726102597e-257
"ENSG00000153002.12","CPB1","protein_coding",57989.6644265878,-9.26629836427572,0.285401495606787,-34.2537966661893,3.82912623543862e-257,5.81797440212544e-255
"ENSG00000162543.6","UBXN10","protein_coding",1394.32495324264,-3.26008575437477,0.0956096965786296,-34.1996936788546,2.44342011269948e-256,3.68794621116118e-254
"ENSG00000246228.6","CASC8","lncRNA",108.848740667003,4.92386791198621,0.144568536478468,34.107294850284,5.75033028349735e-255,8.62209062442027e-253
"ENSG00000142449.13","FBN3","protein_coding",272.376047986956,4.98744484956313,0.146366873056288,34.1027992762572,6.7040421292127e-255,9.98639373639781e-253
"ENSG00000254615.3","AC027031.2","lncRNA",95.7652864142071,3.10921918825505,0.091391426538518,34.0831620082333,1.31021802890837e-254,1.9390376036916e-252
"ENSG00000143401.15","ANP32E","protein_coding",5396.06783004863,1.97553547962365,0.0580643776564049,34.0818913525998,1.36825735976823e-254,2.01186796686953e-252
"ENSG00000144481.17","TRPM8","protein_coding",119.675241111518,5.33605674754408,0.168766822092273,34.0774346318958,1.59289325360224e-254,2.32715577838773e-252
"ENSG00000147889.18","CDKN2A","protein_coding",1349.4775379837,3.37570156957885,0.0992288992194615,34.0598843087063,2.89788820106316e-254,4.20673694206563e-252
"ENSG00000115163.15","CENPA","protein_coding",455.037800004702,2.58054968234351,0.0759892251868794,34.0023595089279,2.05590902611077e-253,2.96558370975257e-251
"ENSG00000214376.6","VSTM5","protein_coding",89.7703679671653,3.51611885358065,0.103561304787651,33.9917370451098,2.95105409848733e-253,4.23002980871854e-251
"ENSG00000124159.15","MATN4","protein_coding",56.3473548926456,4.2847441577881,0.145823043196444,33.955066197318,1.02684224484431e-252,1.46267260014041e-250
"ENSG00000248538.8","AC022784.1","lncRNA",171.010229600781,5.05398596454792,0.149347363825811,33.8759983568663,1.50359422941566e-251,2.12847304860946e-249
"ENSG00000117472.10","TSPAN1","protein_coding",6004.35487714769,-4.30778206082617,0.127354759561917,-33.863044328219,2.33260798684383e-251,3.28163386593566e-249
"ENSG00000271936.1","AC012073.1","lncRNA",53.0282507123222,1.90710210416707,0.0565396965888246,33.7917305530983,2.60873402574231e-250,3.64758633010387e-248
"ENSG00000157303.11","SUSD3","protein_coding",4017.45295798735,-3.68228014246672,0.109436146272063,-33.7592942006648,7.80979061806848e-250,1.08532279253902e-247
"ENSG00000163872.16","YEATS2","protein_coding",2754.75745364967,1.30746368850757,0.0387254471748422,33.7509622603595,1.03487968943588e-249,1.42945109102626e-247
"ENSG00000248779.1","AC093297.1","lncRNA",539.859700142994,-10.220740964417,0.299140969479055,-33.7228314484988,2.67557375861808e-249,3.67343382726895e-247
"ENSG00000143178.13","TBX19","protein_coding",274.011741901948,1.97543905443178,0.0586620149975015,33.7149342555205,3.49272477039714e-249,4.76662815821085e-247
"ENSG00000165533.19","TTC8","protein_coding",1743.27588489565,-1.37515883754211,0.0408538107780752,-33.7073864141275,4.50574011298867e-249,6.11251922113838e-247
"ENSG00000126010.6","GRPR","protein_coding",686.915519920636,-5.21459145355248,0.172308911697381,-33.6686349214862,1.66425247068791e-248,2.24437739996734e-246
"ENSG00000117399.14","CDC20","protein_coding",2494.6791429419,2.60144355496263,0.0773689128343939,33.6669919347601,1.75899133706183e-248,2.35818656252801e-246
"ENSG00000141424.13","SLC39A6","protein_coding",72979.0599563303,-3.41651911934508,0.101842654534752,-33.6525769593757,2.85871724230055e-248,3.81011840171181e-246
"ENSG00000119787.14","ATL2","protein_coding",4418.28184054113,1.51996481926847,0.0453329198072681,33.5779527824727,3.52019161787374e-247,4.66445855598607e-245
"ENSG00000185133.14","INPP5J","protein_coding",2035.99495035029,-3.20248059721035,0.0956759271382352,-33.5736821143425,4.06345488499428e-247,5.35319076785576e-245
"ENSG00000196208.14","GREB1","protein_coding",6848.63317407824,-3.69657922398728,0.110580186553668,-33.5249714916035,2.08570393928572e-246,2.73191255633683e-244
"ENSG00000168589.15","DYNLRB2","protein_coding",119.66564125652,-3.23632241358435,0.097071916304774,-33.5222809057098,2.28275884673823e-246,2.9729346786292e-244
"ENSG00000261175.6","LINC02188","lncRNA",579.942129529148,5.32890901993656,0.159213377649824,33.4987182914214,5.03131611583545e-246,6.51526849977306e-244
"ENSG00000010292.13","NCAPD2","protein_coding",6346.31567063057,1.67519200273902,0.0500973261161066,33.4761188963954,1.07311493702649e-245,1.38177189433733e-243
"ENSG00000136943.11","CTSV","protein_coding",617.694637208221,3.20166296467824,0.0958323158880154,33.4539317164181,2.2562901367933e-245,2.8889386802054e-243
"ENSG00000136928.7","GABBR2","protein_coding",217.038939238607,6.39640718245114,0.191425969125549,33.4157236133537,8.10388844750058e-245,1.03181967378204e-242
"ENSG00000184661.14","CDCA2","protein_coding",637.457807826149,2.62648325376417,0.0787542421018198,33.3928559995277,1.74075453115464e-244,2.20408536219697e-242
"ENSG00000141337.12","ARSG","protein_coding",1126.01562662438,-2.25571041354018,0.0677401296926337,-33.3701660807899,3.71515697380373e-244,4.67801892762214e-242
"ENSG00000164893.9","SLC7A13","protein_coding",34.3055078603347,-5.37546680487263,0.164259248000943,-33.2731802806369,9.43541675578135e-243,1.18155265539018e-240
"ENSG00000173335.5","CST9","protein_coding",906.696676625691,-8.17257988499351,0.275990534904515,-33.2229489724005,5.02028709220183e-242,6.2523149245012e-240
"ENSG00000170743.17","SYT9","protein_coding",645.76375544726,-5.25758728088769,0.158925570585484,-33.1844624889506,1.80390346538798e-241,2.23438934128573e-239
"ENSG00000092758.18","COL9A3","protein_coding",1274.86263406894,4.58778784505969,0.138517605606472,33.1581159715249,4.32621782192909e-241,5.32966650700464e-239
"ENSG00000165140.11","FBP1","protein_coding",2517.98619073839,-2.76277404833236,0.0836305852698855,-33.125570611218,1.27341470763119e-240,1.56034379578615e-238
"ENSG00000111328.7","CDK2AP1","protein_coding",10305.2537023466,1.65018525972463,0.0500411164334516,33.1235899863709,1.35984277973219e-240,1.65733565737306e-238
"ENSG00000117013.17","KCNQ4","protein_coding",230.394923849847,3.31487377371656,0.100617982185779,32.9900916673613,1.12666583356113e-238,1.36584260705808e-236
